protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q93YQ1	3.581160011757768	0.0622157352005642	10.929077623150814	57.56035832757132	6.373384893838005e-15	6.492136734600097e-13	At_35S_RAPTOR_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6S7	1.2480476447835689	0.14081091171371934	12.668053675568292	8.863287863095133	8.689068755450825e-7	2.841086334351077e-6	At_35S_RAPTOR_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G31850	F5M6.14;<br>F5M6_14	endosome; Golgi apparatus; Golgi medial cisterna; Golgi membrane; membrane; trans-Golgi network	methylation	methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; transferase activity	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:840075]	Putative S-adenosyl-L-methionine-dependent methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	2.816390197193627	0.06516924089543533	9.597164827984251	43.21655674511465	2.541585730095132e-12	5.205868702332787e-11	At_35S_RAPTOR_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F4K087	1.844924405524935	0.05972441462270699	14.508338070773704	30.890623494256932	1.2040745261547642e-14	9.753003661853593e-13	At_35S_RAPTOR_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G48240	MIF21.13<br>MIF21_13	nucleolus	rRNA processing	NA	Rrp15p protein [Source:NCBI gene (formerly Entrezgene);Acc:834877]	Ribosomal RNA-processing protein 15	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O04331	2.2376803832917704	0.11110241348973086	12.7636042994314	20.140700035275092	4.7185590888773186e-11	3.704172817788275e-10	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT5G40770	ATPHB3;<br>EER3;<br>K1B16.2;<br>K1B16_2;<br>PROHIBITIN 3	chloroplast; chloroplast envelope; cytoplasm; membrane; mitochondrial inner membrane; mitochondrial respiratory chain complex I; mitochondrion; nucleolus; nucleus; plant-type vacuole; plasma membrane	cell division; defense response to bacterium; lateral root development; mitochondrion organization; negative regulation of cell division; response to auxin; response to ethylene; response to nitric oxide; response to salt stress; salicylic acid biosynthetic process	protein binding; protein-containing complex binding	prohibitin 3 [Source:NCBI gene (formerly Entrezgene);Acc:834077]	Prohibitin; Band 7 domain; Band 7/SPFH domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O48773	1.267285724002335	0.21151750015754767	12.919695499560635	5.991398929442736	4.627315048972648e-5	8.405581465106278e-5	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT2G32920	ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 9;<br>ATPDI9;<br>ATPDIL2-3;<br>PDI-like 2-3;<br>PDI9;<br>PROTEIN DISULFIDE ISOMERASE 9;<br>T21L14.14;<br>T21L14_14	endoplasmic reticulum; endoplasmic reticulum lumen; Golgi apparatus; plant-type vacuole	response to endoplasmic reticulum stress	isomerase activity; protein disulfide isomerase activity	PDI-like 2-3 [Source:NCBI gene (formerly Entrezgene);Acc:817854]	Disulphide isomerase; Thioredoxin domain; Thioredoxin, conserved site; Thioredoxin-like superfamily; Protein disulfide-isomerase A6-like	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49289	1.1349179369574198	0.09347069740364616	12.786193525489006	12.141965005956491	2.169103524965403e-8	7.29309902167613e-8	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G77030	F22K20.22;<br>F22K20_22	nucleus	NA	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; mRNA binding; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	putative DEAD-box ATP-dependent RNA helicase 29 [Source:NCBI gene (formerly Entrezgene);Acc:844039]	Helicase, C-terminal; DEAD/DEAH box helicase domain; DBP10, C-terminal; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase; DDX54/DBP10 family, DEAD-box helicase domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O65201	1.82648985135387	0.17813181619936522	11.808287269479228	10.25358574523072	3.140531903566009e-7	7.827171821195283e-7	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT5G65110	ACYL-COA OXIDASE 2;<br>ATACX2;<br>MQN23.4;<br>MQN23_4	peroxisome	fatty acid beta-oxidation; fatty acid beta-oxidation using acyl-CoA oxidase; fatty acid metabolic process; lipid metabolic process; long-chain fatty acid metabolic process	acyl-CoA oxidase activity; FAD binding; fatty acid binding; oxidoreductase activity; oxidoreductase activity, acting on the CH-CH group of donors	acyl-CoA oxidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:836635]	Acyl-CoA oxidase, C-terminal; Acyl-CoA oxidase/dehydrogenase, middle domain; Acyl-CoA dehydrogenase/oxidase C-terminal; Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily; Acyl-CoA oxidase; Peroxisomal acyl-coenzyme A oxidase; Acyl-CoA dehydrogenase-like, C-terminal	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DH99	1.091567533499158	0.08379402546041208	13.16280035473009	13.0267943030719	6.714558789380517e-9	2.5843075081373832e-8	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G07920	T6D22.2;<br>T6D22_2	chloroplast; cytoplasm; cytosol; mitochondrion; nucleolus; nucleus; perinuclear region of cytoplasm; plant-type vacuole; plasma membrane; plasmodesma; vacuole	translation; translational elongation	GTP binding; GTPase activity; mRNA binding; nucleotide binding; protein binding; translation elongation factor activity	GTP binding Elongation factor Tu family protein [Source:NCBI gene (formerly Entrezgene);Acc:837307]	Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EF1A, eukaryotic/archaeal; Translation protein, beta-barrel domain superfamily; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DH99	1.091567533499158	0.08379402546041208	13.16280035473009	13.0267943030719	6.714558789380517e-9	2.5843075081373832e-8	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G07930	T6D22.31	chloroplast; cytoplasm; cytosol; mitochondrion; nucleolus; nucleus; perinuclear region of cytoplasm; plant-type vacuole; plasma membrane; plasmodesma; vacuole	translation; translational elongation	GTP binding; GTPase activity; mRNA binding; nucleotide binding; protein binding; translation elongation factor activity	GTP binding Elongation factor Tu family protein [Source:NCBI gene (formerly Entrezgene);Acc:837308]	Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EF1A, eukaryotic/archaeal; Translation protein, beta-barrel domain superfamily; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DH99	1.091567533499158	0.08379402546041208	13.16280035473009	13.0267943030719	6.714558789380517e-9	2.5843075081373832e-8	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G07940	T6D22.3	chloroplast; cytoplasm; cytosol; mitochondrion; nucleolus; nucleus; perinuclear region of cytoplasm; plant-type vacuole; plasma membrane; plasmodesma; vacuole	translation; translational elongation	GTP binding; GTPase activity; mRNA binding; nucleotide binding; protein binding; translation elongation factor activity	GTP binding Elongation factor Tu family protein [Source:NCBI gene (formerly Entrezgene);Acc:837309]	Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EF1A, eukaryotic/archaeal; Translation protein, beta-barrel domain superfamily; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0DH99	1.091567533499158	0.08379402546041208	13.16280035473009	13.0267943030719	6.714558789380517e-9	2.5843075081373832e-8	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT5G60390	MUF9.8	chloroplast; cytoplasm; cytosol; mitochondrion; nucleolus; nucleus; perinuclear region of cytoplasm; plant-type vacuole; plasma membrane; plasmodesma; vacuole	translation; translational elongation	GTP binding; GTPase activity; mRNA binding; nucleotide binding; protein binding; translation elongation factor activity	GTP binding Elongation factor Tu family protein [Source:NCBI gene (formerly Entrezgene);Acc:836161]	Translational (tr)-type GTP-binding domain; Translation elongation factor EFTu/EF1A, C-terminal; Translation elongation factor EFTu-like, domain 2; Translation elongation factor EF1A, eukaryotic/archaeal; Translation protein, beta-barrel domain superfamily; Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal; P-loop containing nucleoside triphosphate hydrolase; Tr-type G domain, conserved site	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P29514	2.0668289157568975	0.08700041091955042	10.058266170599952	23.756541996888977	3.6169562117229477e-10	2.072481019064403e-9	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT5G12250	beta-6 tubulin;<br>MXC9.21;<br>MXC9_21	cytoplasm; cytoskeleton; microtubule; microtubule cytoskeleton; plastid	cytoskeleton organization; microtubule-based process; response to cold	GTP binding; GTPase activity; metal ion binding; mRNA binding; nucleotide binding; structural constituent of cytoskeleton	beta-6 tubulin [Source:NCBI gene (formerly Entrezgene);Acc:831100]	Tubulin; Beta tubulin; Tubulin/FtsZ, GTPase domain; Tubulin/FtsZ, C-terminal; Beta tubulin, autoregulation binding site; Tubulin, conserved site; Tubulin/FtsZ, 2-layer sandwich domain; Tubulin, C-terminal; Tubulin/FtsZ, GTPase domain superfamily; Tubulin/FtsZ-like, C-terminal domain	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31167	1.865690677424707	0.12278302341671658	12.4500642731696	15.195021473715382	2.082935671524481e-9	9.234690658472e-9	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT3G08580	ADP/ATP carrier 1	chloroplast; chloroplast envelope; cytosol; membrane; mitochondrial envelope; mitochondrial inner membrane; mitochondrion; nucleolus; plant-type cell wall; plant-type vacuole; plasma membrane; vacuole	mitochondrial ADP transmembrane transport; mitochondrial ATP transmembrane transport; purine nucleotide transport; transmembrane transport	antiporter activity; ATP transmembrane transporter activity; ATP:ADP antiporter activity; copper ion binding; mRNA binding; protein binding	ADP/ATP carrier 1 [Source:NCBI gene (formerly Entrezgene);Acc:820005]	Mitochondrial carrier protein; ADP/ATP carrier protein, eukaryotic type; Mitochondrial substrate/solute carrier; Mitochondrial carrier domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P49201	1.2708581690010932	0.27000429042554613	13.285884797400945	4.706807314054638	3.870329020874104e-4	6.191136728184608e-4	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT5G02960	F9G14.270;<br>F9G14_270	cytosolic ribosome; cytosolic small ribosomal subunit; plasma membrane; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S12/S23 family protein [Source:NCBI gene (formerly Entrezgene);Acc:831724]	Ribosomal protein S23, eukaryotic/archaeal; Ribosomal protein S12/S23; Nucleic acid-binding, OB-fold	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	2.741535269489602	0.21243234763338617	10.229580256704809	12.905451076692517	1.1675028775781657e-7	3.1909357789022865e-7	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q38882	1.7373301631848757	0.11758852502818168	13.850616812148852	14.774657329603386	7.185736690833676e-10	3.822382920318094e-9	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT3G15730	PHOSPHOLIPASE D;<br>phospholipase D alpha 1;<br>PLD	chloroplast; clathrin-coated vesicle; cytoplasm; cytoplasmic vesicle; cytosol; endoplasmic reticulum; intracellular membrane-bounded organelle; membrane; mitochondrial membrane; mitochondrion; nucleus; plasma membrane; plasmodesma; vacuole	abscisic acid-activated signaling pathway; ethylene-activated signaling pathway; fatty acid metabolic process; leaf shaping; lipid catabolic process; lipid metabolic process; phosphatidylcholine metabolic process; positive regulation of abscisic acid-activated signaling pathway; regulation of stomatal movement; response to abscisic acid; seed germination	calcium ion binding; catalytic activity; GTPase activator activity; hydrolase activity; metal ion binding; N-acylphosphatidylethanolamine-specific phospholipase D activity; phosphatidylinositol-4,5-bisphosphate binding; phospholipase activity; phospholipase D activity; protein binding	phospholipase D alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:820816]	C2 domain; Phospholipase D/Transphosphatidylase; Phospholipase D, plant; Phospholipase D family; Phospholipase D, C-terminal; C2 domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q84K35	1.3802862652804295	0.12149535964088023	11.78522116964398	11.36081467934514	1.057631824135972e-7	2.91298286029413e-7	At_35S_LST8_suc_24h	At_35S_LST8_ctrl_24h	R0722	AT1G50510	F11F12.14	peroxisome	metabolic process; pseudouridine synthesis	hydrolase activity; hydrolase activity, acting on glycosyl bonds; lyase activity; metal ion binding; pseudouridylate synthase activity; RNA glycosylase activity	indigoidine synthase A family protein [Source:NCBI gene (formerly Entrezgene);Acc:841473]	Pseudouridine-5'-phosphate glycosidase; Indigoidine synthase A-like	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
