protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
O65201	1.7872083795074545	0.17743632132392245	11.808287269479228	10.07239310515675	3.799485995746907e-7	2.1911598849258863e-6	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G65110	ACYL-COA OXIDASE 2;<br>ATACX2;<br>MQN23.4;<br>MQN23_4	peroxisome	fatty acid beta-oxidation; fatty acid beta-oxidation using acyl-CoA oxidase; fatty acid metabolic process; lipid metabolic process; long-chain fatty acid metabolic process	acyl-CoA oxidase activity; FAD binding; fatty acid binding; oxidoreductase activity; oxidoreductase activity, acting on the CH-CH group of donors	acyl-CoA oxidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:836635]	Acyl-CoA oxidase, C-terminal; Acyl-CoA oxidase/dehydrogenase, middle domain; Acyl-CoA dehydrogenase/oxidase C-terminal; Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily; Acyl-CoA oxidase; Peroxisomal acyl-coenzyme A oxidase; Acyl-CoA dehydrogenase-like, C-terminal	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P15458	3.2446229991014452	0.2685463903369503	13.390052868997625	12.082169471838196	1.3984159467507445e-8	1.268037856824339e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT4G27150	AT2S2;<br>seed storage albumin 2;<br>T24A18.100;<br>T24A18_100	NA	biological_process	molecular_function; nutrient reservoir activity	seed storage albumin 2 [Source:NCBI gene (formerly Entrezgene);Acc:828823]	Napin/ 2S seed storage protein/Conglutin; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P28297	1.1225113453839048	0.20638446917740444	13.841660259998234	5.438933219432388	9.084749495522136e-5	2.965022637549532e-4	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G21720	isocitrate lyase	cytoplasm; glyoxysome; peroxisome	carboxylic acid metabolic process; glyoxylate cycle; tricarboxylic acid cycle	catalytic activity; isocitrate lyase activity; lyase activity; metal ion binding	isocitrate lyase [Source:NCBI gene (formerly Entrezgene);Acc:821726]	Isocitrate lyase; Pyruvate/Phosphoenolpyruvate kinase-like domain superfamily; Isocitrate lyase/phosphorylmutase, conserved site; ICL/PEPM domain; Pyruvate kinase-like domain superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P42791	2.9291038700080105	0.840190190018659	12.584500263845769	3.4862390739684317	0.00420385111084891	0.00993536164394266	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G05590	CYTOPLASMIC RIBOSOMAL PROTEIN L18;<br>F18C1.14;<br>F18C1_14;<br>ribosomal protein L18	chloroplast; cytoplasm; cytosol; cytosolic large ribosomal subunit; large ribosomal subunit; plant-type vacuole; ribonucleoprotein complex; ribosome; vacuole	translation	mRNA binding; protein binding; structural constituent of ribosome	ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:819725]	Ribosomal protein L18e; Ribosomal protein L18e/L15P; Ribosomal L18e/L15P superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P55737	2.3431325307471753	0.07628741771278622	13.532527294794152	30.71453459820613	6.55782204246851e-14	3.0752733893891796e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G56030	AtHsp90.2;<br>EARLY-RESPONSIVE TO DEHYDRATION 8;<br>ERD8;<br>HEAT SHOCK PROTEIN  90.2;<br>HEAT SHOCK PROTEIN 81-2;<br>heat shock protein 81.2;<br>HEAT SHOCK PROTEIN 90.2;<br>HSP81.2;<br>HSP90.2;<br>MDA7.7;<br>MDA7_7	cytoplasm; cytosol; perinuclear region of cytoplasm; plasma membrane; protein-containing complex	cellular response to heat; chaperone-mediated protein folding; defense response; defense response to bacterium; immune system process; innate immune response; protein folding; protein stabilization	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding	heat shock protein 81-2 [Source:NCBI gene (formerly Entrezgene);Acc:835701]	Heat shock protein Hsp90 family; Histidine kinase/HSP90-like ATPase; Heat shock protein Hsp90, conserved site; Ribosomal protein S5 domain 2-type fold; Heat shock protein Hsp90, N-terminal; Histidine kinase/HSP90-like ATPase superfamily; HSP90, C-terminal domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P57741	3.032524678360158	0.1145580596761903	14.494280754828017	26.47150874353048	1.1130728247164525e-13	4.743522189991296e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G49510	K6M13.5;<br>K6M13_5;<br>prefoldin 3	cytoplasm; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cold acclimation; cortical microtubule organization; mRNA processing; protein folding; response to cold; response to salt stress	protein binding	prefoldin 3 [Source:NCBI gene (formerly Entrezgene);Acc:835011]	Prefoldin alpha-like; Prefoldin; Prefoldin subunit 3	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P57742	2.68263739681934	0.06905150518427265	12.180637515706374	38.84980334114924	3.826017227225774e-14	2.0052831467400973e-12	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT5G23290	MKD15.15;<br>MKD15_15;<br>prefoldin 5	cytoplasm; nucleus; plastid; prefoldin complex	cellular response to gibberellin stimulus; cold acclimation; cortical microtubule organization; mRNA processing; protein folding; protein localization involved in auxin polar transport; response to cold; response to salt stress	protein binding; unfolded protein binding	prefoldin 5 [Source:NCBI gene (formerly Entrezgene);Acc:832393]	Prefoldin alpha-like; Prefoldin; Prefoldin alpha subunit, archaea-type	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	2.8069564883102234	0.17829987262286423	10.229580256704809	15.74289676721998	1.6727644647191268e-8	1.4612089588870017e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q0WQF7	1.3014564708025995	0.11239432261156258	11.47235133885455	11.57937910529933	1.1184763738224293e-7	7.578421665975548e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G52200	DIHYDROLIPOAMIDE S-ACETYLTRANSFERASE	mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:824385]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q2HIK4	1.7834090468093902	0.09033891728718292	10.394726727359451	19.741315264384024	1.4065041982480755e-9	1.7565105815010138e-8	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G29990	prefoldin 6<br>T1P2.3<br>T1P2_3	cytoplasm; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; protein localization involved in auxin polar transport; response to cold	Hsp90 protein binding; protein binding; unfolded protein binding	prefoldin 6 [Source:NCBI gene (formerly Entrezgene);Acc:839878]	Prefoldin beta-like; Prefoldin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5M729	1.5844388933559577	0.12963162405402634	12.898394256428151	12.222626268229224	1.8247294184779856e-8	1.5708540211245269e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G54220	F20D21.4;<br>F20D21_4	mitochondrial matrix; mitochondrion; nucleus; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:841863]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H1Y0	1.4271103681029955	0.07103324965857141	13.280675433833272	20.090737435814184	2.5049465061391156e-11	5.072516674931706e-10	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G24180	F3I6.11;<br>F3I6_11;<br>IAA-CONJUGATE-RESISTANT 4	cytosol; intracellular membrane-bounded organelle; mitochondrial matrix; mitochondrion; nucleus	acetyl-CoA biosynthetic process from pyruvate; glycolytic process	cobalt ion binding; oxidoreductase activity; oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor; pyruvate dehydrogenase (acetyl-transferring) activity; zinc ion binding	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839031]	Dehydrogenase, E1 component; Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y; Thiamin diphosphate-binding fold	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LGC6	1.1266822429702457	0.2652364011390501	11.616127108386586	4.24784169190858	0.00121527979948633	0.00317540850833526	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT1G33040	F9L11.19;<br>F9L11_19;<br>nascent polypeptide-associated complex subunit alpha-like protein 5	nascent polypeptide-associated complex; nucleus	protein transport	NA	nascent polypeptide-associated complex subunit alpha-like protein 5 [Source:NCBI gene (formerly Entrezgene);Acc:840199]	Nascent polypeptide-associated complex NAC domain; Nascent polypeptide-associated complex subunit alpha; NAC A/B domain superfamily; Nascent polypeptide-associated complex subunit alpha-like, UBA domain	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8RWN9	1.6586658556607707	0.13584843168019897	13.686051809652708	12.209679825862391	9.644894896739003e-9	9.240431562359629e-8	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G13930	NA	chloroplast envelope; cytosol; mitochondrial matrix; mitochondrion; pyruvate dehydrogenase complex	acetyl-CoA biosynthetic process from pyruvate; glycolytic process; pyruvate metabolic process	acyltransferase activity; copper ion binding; dihydrolipoyllysine-residue acetyltransferase activity; transferase activity	Dihydrolipoamide acetyltransferase, long form protein [Source:NCBI gene (formerly Entrezgene);Acc:820606]	Biotin/lipoyl attachment; 2-oxoacid dehydrogenase acyltransferase, catalytic domain; 2-oxo acid dehydrogenase, lipoyl-binding site; Peripheral subunit-binding domain; Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; Single hybrid motif; Chloramphenicol acetyltransferase-like domain superfamily; E3-binding domain superfamily; Dihydrolipoamide acetyltransferase/Pyruvate dehydrogenase protein X component	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949S9	6.870713293560905	0.43207095717549526	9.87310233784892	15.901817003567336	2.3210397930225653e-8	1.960233607187778e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT3G18165	4;<br>Modifier of snc1	cytosol; nucleolus; nucleus; spliceosomal complex	defense response; defense response to bacterium; defense response to fungus; immune system process; innate immune response; mRNA processing; RNA splicing	protein binding	modifier of snc1,4 [Source:NCBI gene (formerly Entrezgene);Acc:821343]	Pre-mRNA-splicing factor SPF27	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94AF7	1.8219947441157207	0.1295654963315757	9.903305235393963	14.062345267083982	7.21123760375136e-8	5.202601380520212e-7	At_35S_LST8_suc_24h	At_35S_GFP_suc_24h	R0722	AT2G07340	PREFOLDIN 1<br>T13E11.11<br>T13E11_11	cytoplasm; cytosol; mitochondrion; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; response to cold	protein binding; unfolded protein binding	PREFOLDIN 1 [Source:NCBI gene (formerly Entrezgene);Acc:815304]	Prefoldin beta-like; Prefoldin	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
